"","V1","V2"
"1",0.05,16.9113103746231
"2",0.140000000000003,16.9024847277237
"3",0.230000000000007,16.8936504693056
"4",0.32000000000001,16.8848088730656
"5",0.410000000000014,16.8759612127007
"6",0.500000000000017,16.8671087619077
"7",0.59000000000002,16.8582527943838
"8",0.680000000000024,16.8493945838256
"9",0.770000000000027,16.8405354039303
"10",0.860000000000031,16.8316765283947
"11",0.950000000000034,16.8228192309158
"12",1.04000000000004,16.8139647851904
"13",1.13000000000004,16.8051144649156
"14",1.22000000000004,16.7962695437882
"15",1.31000000000005,16.7874312955052
"16",1.40000000000005,16.7786009937635
"17",1.49000000000005,16.76977991226
"18",1.58000000000006,16.7609693246916
"19",1.67000000000006,16.7521705047554
"20",1.76000000000006,16.7433847261482
"21",1.85000000000007,16.7346132625669
"22",1.94000000000007,16.7258573877086
"23",2.03000000000007,16.71711837527
"24",2.12000000000008,16.7083974989482
"25",2.21000000000008,16.69969603244
"26",2.30000000000008,16.6910152494424
"27",2.39000000000009,16.6823564236524
"28",2.48000000000009,16.6737208287668
"29",2.57000000000009,16.6651097384826
"30",2.6600000000001,16.6565244264968
"31",2.7500000000001,16.6479661665061
"32",2.84000000000011,16.6394362322077
"33",2.93000000000011,16.6309358972984
"34",3.02000000000011,16.6224399425396
"35",3.11000000000012,16.6139235013607
"36",3.20000000000012,16.6053883764604
"37",3.29000000000012,16.5968363705374
"38",3.38000000000013,16.5882692862903
"39",3.47000000000013,16.5796889264179
"40",3.56000000000013,16.5710970936187
"41",3.65000000000014,16.5624955905917
"42",3.74000000000014,16.5538862200353
"43",3.83000000000014,16.5452707846483
"44",3.92000000000015,16.5366510871294
"45",4.01000000000015,16.5280289301773
"46",4.10000000000015,16.5194061164907
"47",4.19000000000016,16.5107844487682
"48",4.28000000000016,16.5021657297086
"49",4.37000000000016,16.4935517620105
"50",4.46000000000017,16.4849443483726
"51",4.55000000000017,16.4763452914936
"52",4.64000000000017,16.4677563940723
"53",4.73000000000018,16.4591794588072
"54",4.82000000000018,16.4506162883972
"55",4.91000000000018,16.4420686855408
"56",5.00000000000019,16.4335384529367
"57",5.09000000000019,16.4250273932838
"58",5.18000000000019,16.4165373092805
"59",5.2700000000002,16.4080700036257
"60",5.3600000000002,16.399627279018
"61",5.4500000000002,16.3912109381561
"62",5.54000000000021,16.3828227837388
"63",5.63000000000021,16.3744646184646
"64",5.72000000000021,16.3661382450323
"65",5.81000000000022,16.3578454661405
"66",5.90000000000022,16.3495369330101
"67",5.99000000000022,16.341165878811
"68",6.08000000000023,16.3327379791656
"69",6.17000000000023,16.3242589096965
"70",6.26000000000023,16.3157343460261
"71",6.35000000000024,16.3071699637769
"72",6.44000000000024,16.2985714385713
"73",6.53000000000024,16.2899444460319
"74",6.62000000000025,16.2812946617812
"75",6.71000000000025,16.2726277614415
"76",6.80000000000025,16.2639494206355
"77",6.89000000000026,16.2552653149855
"78",6.98000000000026,16.2465811201141
"79",7.07000000000026,16.2379025116436
"80",7.16000000000027,16.2292351651967
"81",7.25000000000027,16.2205847563958
"82",7.34000000000028,16.2119569608633
"83",7.43000000000028,16.2033574542218
"84",7.52000000000028,16.1947919120937
"85",7.61000000000029,16.1862660101014
"86",7.70000000000029,16.1777854238676
"87",7.79000000000029,16.1693558290146
"88",7.8800000000003,16.1609829011649
"89",7.9700000000003,16.1526723159411
"90",8.0600000000003,16.1444297489655
"91",8.15000000000031,16.1362608758607
"92",8.24000000000031,16.1281713722491
"93",8.33000000000031,16.1201669137533
"94",8.42000000000032,16.1122531759957
"95",8.51000000000032,16.1044358345987
"96",8.60000000000032,16.0967205651849
"97",8.69000000000033,16.0891130433768
"98",8.78000000000033,16.0815654005185
"99",8.87000000000033,16.074027079946
"100",8.96000000000034,16.0664997252697
"101",9.05000000000034,16.0589849800995
"102",9.14000000000034,16.0514844880458
"103",9.23000000000035,16.0439998927187
"104",9.32000000000035,16.0365328377284
"105",9.41000000000035,16.0290849666851
"106",9.50000000000036,16.021657923199
"107",9.59000000000036,16.0142533508802
"108",9.68000000000036,16.006872893339
"109",9.77000000000037,15.9995181941855
"110",9.86000000000037,15.9921908970299
"111",9.95000000000037,15.9848926454824
"112",10.0400000000004,15.9776250831532
"113",10.1300000000004,15.9703898536524
"114",10.2200000000004,15.9631886005904
"115",10.3100000000004,15.9560229675771
"116",10.4000000000004,15.9488945982229
"117",10.4900000000004,15.941805136138
"118",10.5800000000004,15.9347562249324
"119",10.6700000000004,15.9277495082164
"120",10.7600000000004,15.9207866296002
"121",10.8500000000004,15.9138692326939
"122",10.9400000000004,15.9069989611078
"123",11.0300000000004,15.900177458452
"124",11.1200000000004,15.8934063683367
"125",11.2100000000004,15.8866873343722
"126",11.3000000000004,15.8800220001685
"127",11.3900000000004,15.8734120093359
"128",11.4800000000004,15.8668590054845
"129",11.5700000000004,15.8603646322247
"130",11.6600000000004,15.8539111581038
"131",11.7500000000004,15.8474798487915
"132",11.8400000000004,15.8410708435808
"133",11.9300000000004,15.8346842817648
"134",12.0200000000005,15.8283203026365
"135",12.1100000000005,15.8219790454892
"136",12.2000000000005,15.8156606496158
"137",12.2900000000005,15.8093652543094
"138",12.3800000000005,15.8030929988631
"139",12.4700000000005,15.7968440225701
"140",12.5600000000005,15.7906184647233
"141",12.6500000000005,15.7844164646158
"142",12.7400000000005,15.7782381615408
"143",12.8300000000005,15.7720836947913
"144",12.9200000000005,15.7659532036604
"145",13.0100000000005,15.7598468274412
"146",13.1000000000005,15.7537647054267
"147",13.1900000000005,15.7477069769101
"148",13.2800000000005,15.7416737811844
"149",13.3700000000005,15.7356652575427
"150",13.4600000000005,15.7296815452781
"151",13.5500000000005,15.7237227836837
"152",13.6400000000005,15.7177891120525
"153",13.7300000000005,15.7118806696776
"154",13.8200000000005,15.7059975958522
"155",13.9100000000005,15.7001400298692
"156",14.0000000000005,15.6943081110218
"157",14.0900000000005,15.6885019786031
"158",14.1800000000005,15.6827217719061
"159",14.2700000000005,15.6769676302239
"160",14.3600000000005,15.6712396928497
"161",14.4500000000005,15.6655380990764
"162",14.5400000000005,15.6598629881971
"163",14.6300000000006,15.6542124769798
"164",14.7200000000006,15.64858458845
"165",14.8100000000006,15.6429793212873
"166",14.9000000000006,15.6373966741715
"167",14.9900000000006,15.6318366457822
"168",15.0800000000006,15.6262992347991
"169",15.1700000000006,15.6207844399019
"170",15.2600000000006,15.6152922597703
"171",15.3500000000006,15.609822693084
"172",15.4400000000006,15.6043757385226
"173",15.5300000000006,15.5989513947659
