"","x"
"1361",283.119506129375
"1362",283.09818998249
"1363",283.076887026356
"1364",283.055597073885
"1365",283.034319933379
"1366",283.013055408538
"1367",282.991803298461
"1368",282.970563397649
"1369",282.949335496018
"1370",282.928119378897
"1371",282.906914827027
"1372",282.88572161657
"1373",282.864539519103
"1374",282.843368301619
"1375",282.822207726528
"1376",282.80105755165
"1377",282.779917530212
"1378",282.758787410845
"1379",282.737666937577
"1380",282.716555849824
"1381",282.695453882384
"1382",282.674360765425
"1383",282.653276224474
"1384",282.632199980409
"1385",282.611131749438
"1386",282.590071243092
"1387",282.569018168205
"1388",282.547972226894
"1389",282.526933116546
"1390",282.505900529795
"1391",282.4848741545
"1392",282.463853673716
"1393",282.442838765687
"1394",282.421829103797
"1395",282.400824441289
"1396",282.379824696851
"1397",282.358829871261
"1398",282.337839963152
"1399",282.316854969003
"1400",282.295874883151
"1401",282.274899697783
"1402",282.253929402941
"1403",282.232963986524
"1404",282.212003434283
"1405",282.191047729826
"1406",282.170096854622
"1407",282.149150787995
"1408",282.128209507126
"1409",282.107272987059
"1410",282.086341200691
"1411",282.065414118786
"1412",282.044491709963
"1413",282.023573940705
"1414",282.002660775353
"1415",281.981752176113
"1416",281.960848103045
"1417",281.939948514077
"1418",281.919053364996
"1419",281.898162609449
"1420",281.877276198943
"1421",281.856394082848
"1422",281.835516208388
"1423",281.814642520655
"1424",281.79377296259
"1425",281.772907474999
"1426",281.752045996539
"1427",281.731188463727
"1428",281.710334810934
"1429",281.689484970378
"1430",281.668638872137
"1431",281.647796444133
"1432",281.626957612138
"1433",281.606122299771
"1434",281.585290428493
"1435",281.564461917608
"1436",281.54363668426
"1437",281.522814643426
"1438",281.501995707921
"1439",281.481179788389
"1440",281.4603667933
"1441",281.439556628951
"1442",281.418749199459
"1443",281.397944406756
"1444",281.377142150587
"1445",281.356342328508
"1446",281.335544892385
"1447",281.314749904571
"1448",281.293957480935
"1449",281.273167734207
"1450",281.252380773977
"1451",281.231596706688
"1452",281.210815635636
"1453",281.190037660954
"1454",281.169262879625
"1455",281.148491385465
"1456",281.127723269122
"1457",281.106958618076
"1458",281.086197516634
"1459",281.06544004593
"1460",281.044686283918
"1461",281.02393630537
"1462",281.003190181881
"1463",280.98244798186
"1464",280.961709770527
"1465",280.940975609919
"1466",280.920245558889
"1467",280.899519673093
"1468",280.878798005
"1469",280.858080603892
"1470",280.837367515853
"1471",280.816658783782
"1472",280.795954447385
"1473",280.775254543173
"1474",280.754559104466
"1475",280.733868161393
"1476",280.713181740891
"1477",280.692499866706
"1478",280.67182255939
"1479",280.651149836308
"1480",280.630481711631
"1481",280.609818196341
"1482",280.58915929823
"1483",280.568505021902
"1484",280.547855368771
"1485",280.527210337064
"1486",280.506569921819
"1487",280.485934114887
"1488",280.465302904934
"1489",280.444676277438
"1490",280.42405421469
"1491",280.403436695799
"1492",280.382823696686
"1493",280.362215190089
"1494",280.341611145555
"1495",280.321011529454
"1496",280.300416304967
"1497",280.279825432088
"1498",280.259238895037
"1499",280.238656730931
"1500",280.218079004271
"1501",280.197505780179
"1502",280.176937124397
"1503",280.156373103284
"1504",280.135813783814
"1505",280.115259233579
"1506",280.094709520784
"1507",280.074164714245
"1508",280.053624883389
"1509",280.033090098253
"1510",280.012560429485
"1511",279.992035948334
"1512",279.97151672666
"1513",279.951002836919
"1514",279.930494352176
"1515",279.90999134609
"1516",279.889493892923
"1517",279.869002067531
"1518",279.848515945363
"1519",279.828035602462
"1520",279.807561115463
"1521",279.787092561586
"1522",279.766630018641
"1523",279.746173565022
"1524",279.725723279704
"1525",279.705279242244
"1526",279.684841532773
"1527",279.664410232002
"1528",279.643985421215
"1529",279.623567182264
"1530",279.603155597574
"1531",279.58275075013
"1532",279.562352723487
"1533",279.541961601757
"1534",279.521577469613
"1535",279.501200412283
"1536",279.480830515544
"1537",279.46046786573
"1538",279.440112549719
"1539",279.419764654935
"1540",279.399424269339
"1541",279.379091481438
"1542",279.358766380271
"1543",279.338449055407
"1544",279.318139596951
"1545",279.29783809553
"1546",279.277544642292
"1547",279.257259328913
"1548",279.236982247577
"1549",279.21671347055
"1550",279.196453030161
"1551",279.176200939862
"1552",279.155957214856
"1553",279.135721872097
"1554",279.115494930292
"1555",279.09527640989
"1556",279.075066333085
"1557",279.05486472381
"1558",279.034671607736
"1559",279.014487012267
"1560",278.994310966541
"1561",278.97414350142
"1562",278.953984649494
"1563",278.933834445076
"1564",278.913692924195
"1565",278.893560124599
"1566",278.873436085742
"1567",278.853320848795
"1568",278.833214456629
"1569",278.813116953816
"1570",278.793028386631
"1571",278.772948803041
"1572",278.752878252702
"1573",278.732816786959
"1574",278.71276445884
"1575",278.692721323051
"1576",278.672687435976
"1577",278.652662855666
"1578",278.632647641839
"1579",278.612641855876
"1580",278.592645560816
"1581",278.572658821349
"1582",278.552681703817
"1583",278.532714276201
"1584",278.512756608121
"1585",278.492808770835
"1586",278.472870837224
"1587",278.452942881795
"1588",278.43302498067
"1589",278.413117211586
"1590",278.393219653883
"1591",278.373332388504
"1592",278.353455497988
"1593",278.333589066458
"1594",278.313733179623
"1595",278.293887924768
"1596",278.274053390743
"1597",278.254229667968
"1598",278.234416848412
"1599",278.214615025598
"1600",278.19482429459
"1601",278.175044729383
"1602",278.155276359872
"1603",278.135519193796
"1604",278.115773239117
"1605",278.096038504014
"1606",278.076314996887
"1607",278.056602726355
"1608",278.036901701255
"1609",278.017211930642
"1610",277.997533423788
"1611",277.977866190179
"1612",277.95821023952
"1613",277.938565581728
"1614",277.918932226934
"1615",277.89931018549
"1616",277.879699467948
"1617",277.860100085085
"1618",277.840512047882
"1619",277.820935367536
"1620",277.801370055449
"1621",277.781816123236
"1622",277.762273582723
"1623",277.742742445942
"1624",277.723222725132
"1625",277.70371443274
"1626",277.68421758142
"1627",277.664732184032
"1628",277.645258253639
"1629",277.625795803512
"1630",277.606344847123
"1631",277.586905398147
"1632",277.567477470462
"1633",277.548061078147
"1634",277.528656235485
"1635",277.509262956954
"1636",277.489881257239
"1637",277.470511151214
"1638",277.451152653959
"1639",277.43180578075
"1640",277.412470547056
"1641",277.393146968547
"1642",277.373835061086
"1643",277.354534840728
"1644",277.335246323727
"1645",277.315969526527
"1646",277.296704465764
"1647",277.277451158268
"1648",277.258209621058
"1649",277.238979871343
"1650",277.219761926521
"1651",277.200555804184
"1652",277.181361519584
"1653",277.162179083043
"1654",277.143008502331
"1655",277.123849785142
"1656",277.104702939097
"1657",277.08556797174
"1658",277.066444890544
"1659",277.047333702902
"1660",277.028234416137
"1661",277.009147037498
"1662",276.990071574158
"1663",276.971008033217
"1664",276.951956421702
"1665",276.932916746566
"1666",276.913889014688
"1667",276.894873232878
"1668",276.875869407868
"1669",276.856877546321
"1670",276.837897654824
"1671",276.818929739898
"1672",276.799973807986
"1673",276.781029865461
"1674",276.762097918624
"1675",276.743177973705
"1676",276.724270036865
"1677",276.705374114189
"1678",276.686490211696
"1679",276.667618335331
"1680",276.648758490968
"1681",276.629910684415
"1682",276.611074921404
"1683",276.592251207602
"1684",276.573439548603
"1685",276.554639949934
"1686",276.535852417049
"1687",276.517076955338
"1688",276.498313570117
"1689",276.479562266635
"1690",276.460823050074
"1691",276.442095925544
"1692",276.423380898091
"1693",276.40467797269
"1694",276.38598715425
"1695",276.367308447609
"1696",276.348641857543
"1697",276.329987388756
"1698",276.311345045886
"1699",276.292714833506
"1700",276.274096756121
"1701",276.255490818168
"1702",276.236897024022
"1703",276.218315377986
"1704",276.199745883244
"1705",276.181188540852
"1706",276.162643350919
"1707",276.144110313689
"1708",276.125589429547
"1709",276.107080699011
"1710",276.088584122741
"1711",276.070099701532
"1712",276.051627436316
"1713",276.033167328162
"1714",276.014719378274
"1715",275.996283587993
"1716",275.97785995879
"1717",275.959448492276
"1718",275.941049190195
"1719",275.922662054424
"1720",275.904287086971
"1721",275.885924289982
"1722",275.867573665731
"1723",275.849235216626
"1724",275.830908945206
"1725",275.812594854141
"1726",275.794292946233
"1727",275.776003224412
"1728",275.757725691742
"1729",275.739460351411
"1730",275.72120720674
"1731",275.702966261178
"1732",275.684737518303
"1733",275.666520981817
"1734",275.648316655553
"1735",275.630124543471
"1736",275.611944649655
"1737",275.593776978317
"1738",275.575621533794
"1739",275.557478320549
"1740",275.539347343169
"1741",275.521228606366
"1742",275.503122114975
"1743",275.485027873956
"1744",275.466945888389
"1745",275.448876163482
"1746",275.430818704559
"1747",275.412773517072
"1748",275.394740606589
"1749",275.376719978801
"1750",275.358711639522
"1751",275.340715594682
"1752",275.322731850333
"1753",275.304760412645
"1754",275.286801287906
"1755",275.268854482528
"1756",275.250920002532
"1757",275.232997853011
"1758",275.215088038556
"1759",275.19719056373
"1760",275.179305433072
"1761",275.161432651092
"1762",275.143572222281
"1763",275.125724151096
"1764",275.107888441975
"1765",275.090065099328
"1766",275.072254127539
"1767",275.054455530968
"1768",275.03666931395
"1769",275.018895480792
"1770",275.001134035778
"1771",274.98338498317
"1772",274.965648327199
"1773",274.947924072074
"1774",274.93021222198
"1775",274.912512781077
"1776",274.894825753499
"1777",274.877151143355
"1778",274.859488954732
"1779",274.841839191691
"1780",274.824201858266
"1781",274.806576958474
"1782",274.788964496298
"1783",274.771364475705
"1784",274.753776900634
"1785",274.736201775
"1786",274.718639102694
"1787",274.701088887584
"1788",274.683551133515
"1789",274.666025844307
"1790",274.648513023754
"1791",274.63101267563
"1792",274.613524803686
"1793",274.596049411645
"1794",274.57858650321
"1795",274.561136082058
"1796",274.543698151848
"1797",274.526272716211
"1798",274.508859778755
"1799",274.491459343067
"1800",274.474071412711
"1801",274.456695991225
"1802",274.439333082127
"1803",274.421982688913
"1804",274.404644815054
"1805",274.387319464
"1806",274.370006639176
"1807",274.352706343985
"1808",274.335418582155
"1809",274.318143358045
"1810",274.300880676282
"1811",274.283630541405
"1812",274.266392957866
"1813",274.249167930028
"1814",274.23195546217
"1815",274.214755558483
"1816",274.197568223071
"1817",274.180393459953
"1818",274.163231273062
"1819",274.146081666246
"1820",274.128944643268
"1821",274.111820207805
"1822",274.094708363449
"1823",274.077609113712
"1824",274.060522462018
"1825",274.043448411707
"1826",274.026386966039
"1827",274.00933812819
"1828",273.99230190125
"1829",273.975278288229
"1830",273.958267292058
"1831",273.941268915581
"1832",273.924283161562
"1833",273.907310032686
"1834",273.890349531555
"1835",273.873401660688
"1836",273.856466422529
"1837",273.83954381944
"1838",273.8226338537
"1839",273.805736527511
"1840",273.788851842998
"1841",273.771979802205
"1842",273.755120407096
"1843",273.738273659557
"1844",273.7214395614
"1845",273.704618114355
"1846",273.687809320077
"1847",273.671013180143
"1848",273.654229696051
"1849",273.637458869229
"1850",273.620700701019
"1851",273.6039551927
"1852",273.587222345463
"1853",273.57050216043
"1854",273.553794638648
"1855",273.537099781088
"1856",273.520417588645
"1857",273.503748062145
"1858",273.487091202335
"1859",273.47044700965
"1860",273.453815484046
"1861",273.437196625352
"1862",273.42059043355
"1863",273.403996908775
"1864",273.387416051311
"1865",273.370847861595
"1866",273.354292340211
"1867",273.337749487897
"1868",273.321219305536
"1869",273.304701794162
"1870",273.288196954956
"1871",273.271704789248
"1872",273.255225298512
"1873",273.238758484373
"1874",273.222304348595
"1875",273.205862893096
"1876",273.189434119932
"1877",273.173018031306
"1878",273.156614629564
"1879",273.140223917196
"1880",273.123845896835
"1881",273.107480571255
"1882",273.091127943371
"1883",273.074788016242
"1884",273.058460793066
"1885",273.042146277177
"1886",273.025844472053
"1887",273.009555381313
"1888",272.993279008708
"1889",272.977015358133
"1890",272.960764433616
"1891",272.944526239322
"1892",272.928300779555
"1893",272.912088058752
"1894",272.895888081488
"1895",272.879700852468
"1896",272.863526376534
"1897",272.847364658663
"1898",272.831215703963
"1899",272.815079517671
"1900",272.798956105162
"1901",272.782845471941
"1902",272.766747623638
"1903",272.750662566021
"1904",272.734590304982
"1905",272.718530846545
"1906",272.70248419686
"1907",272.686450362209
"1908",272.670429348998
"1909",272.654421163758
"1910",272.638425813154
"1911",272.622443303747
"1912",272.606473641704
"1913",272.590516832876
"1914",272.57457288299
"1915",272.558641797641
"1916",272.542723582295
"1917",272.526818242291
"1918",272.510925782836
"1919",272.495046209012
"1920",272.479179525774
"1921",272.463325737949
"1922",272.447484850239
"1923",272.431656867218
"1924",272.415841793338
"1925",272.400039632923
"1926",272.384250390173
"1927",272.368474069165
"1928",272.352710673852
"1929",272.336960208066
"1930",272.321222675513
"1931",272.30549807978
"1932",272.289786424331
"1933",272.274087712507
"1934",272.258401947535
"1935",272.242729132513
"1936",272.227069270426
"1937",272.211422364138
"1938",272.195788416394
"1939",272.180167429819
"1940",272.164559406924
"1941",272.1489643501
"1942",272.133382261622
"1943",272.117813143649
"1944",272.102256998226
"1945",272.086713827279
"1946",272.071183632621
"1947",272.055666415951
"1948",272.040162178855
"1949",272.024670922802
"1950",272.009192649152
"1951",271.993727359153
"1952",271.978275053938
"1953",271.962835734527
"1954",271.947409401837
"1955",271.931996056668
"1956",271.916595699709
"1957",271.901208331545
"1958",271.885833952648
"1959",271.870472563382
"1960",271.855124164006
"1961",271.839788754666
"1962",271.824466335712
"1963",271.809156908049
"1964",271.793860472911
"1965",271.77857703158
"1966",271.763306585388
"1967",271.748049135711
"1968",271.732804683979
"1969",271.717573231661
"1970",271.702354780282
"1971",271.687149331409
"1972",271.671956886656
"1973",271.656777447689
"1974",271.641611016215
"1975",271.626457593988
"1976",271.611317182813
"1977",271.596189784538
"1978",271.581075401055
"1979",271.565974034305
"1980",271.550885686274
"1981",271.535810358992
"1982",271.520748054535
"1983",271.505698775026
"1984",271.490662522628
"1985",271.475639299555
"1986",271.46062910806
"1987",271.445631950445
"1988",271.430647829052
"1989",271.41567674627
"1990",271.400718704529
"1991",271.385773706307
"1992",271.37084175412
"1993",271.355922850531
"1994",271.341016998145
"1995",271.326124199611
"1996",271.311244457618
"1997",271.2963777749
"1998",271.281524154231
"1999",271.266683598431
"2000",271.251856110358
"2001",271.237041692914
"2002",271.222240349041
"2003",271.207452081724
"2004",271.192676893989
"2005",271.177914788903
"2006",271.163165769574
"2007",271.148429839148
"2008",271.133707000815
"2009",271.118997257804
"2010",271.104300613386
"2011",271.089617070867
"2012",271.074946633598
"2013",271.060289304968
"2014",271.045645088313
"2015",271.031013986823
"2016",271.016396003624
"2017",271.001791141848
"2018",270.987199404656
"2019",270.972620795222
"2020",270.958055316737
"2021",270.943502972411
"2022",270.928963765468
"2023",270.914437699153
"2024",270.899924776728
"2025",270.885425001469
"2026",270.870938376671
"2027",270.856464905645
"2028",270.842004591721
"2029",270.827557438242
"2030",270.81312344857
"2031",270.798702626084
"2032",270.784294974178
"2033",270.769900496261
"2034",270.755519195762
"2035",270.741151076123
"2036",270.726796140804
"2037",270.712454393281
"2038",270.698125837043
"2039",270.683810475598
"2040",270.669508312471
"2041",270.655219351197
"2042",270.640943595332
"2043",270.626681048444
"2044",270.612431714117
"2045",270.598195595953
"2046",270.583972697567
"2047",270.569763022589
"2048",270.555566574662
"2049",270.541383357452
"2050",270.527213374628
"2051",270.513056629884
"2052",270.498913126925
"2053",270.484782869465
"2054",270.470665861244
"2055",270.456562106007
"2056",270.442471607518
"2057",270.428394369551
"2058",270.414330395899
"2059",270.400279690368
"2060",270.386242256773
"2061",270.372218098951
"2062",270.358207220747
"2063",270.344209626021
"2064",270.330225318648
"2065",270.316254302229
"2066",270.302296579799
"2067",270.288352154082
"2068",270.27442102777
"2069",270.260503203519
"2070",270.246598683958
"2071",270.232707471681
"2072",270.218829569249
"2073",270.204964979194
"2074",270.191113704014
"2075",270.177275746176
"2076",270.163451108114
"2077",270.149639792234
"2078",270.135841800909
"2079",270.122057136482
"2080",270.108285801263
"2081",270.094527797532
"2082",270.080783127541
"2083",270.067051793508
"2084",270.053333797624
"2085",270.039629142047
"2086",270.025937828907
"2087",270.012259860305
"2088",269.99859523831
"2089",269.984943964963
"2090",269.971306042275
"2091",269.95768147223
"2092",269.944070256781
"2093",269.930472397849
"2094",269.916887897333
"2095",269.9033167571
"2096",269.889758978988
"2097",269.876214564808
"2098",269.862683516343
"2099",269.849165835346
"2100",269.835661523546
"2101",269.822170582642
"2102",269.808693014303
"2103",269.795228820178
"2104",269.78177800188
"2105",269.768340561002
"2106",269.754916499108
"2107",269.741505817733
"2108",269.728108518389
"2109",269.714724602557
"2110",269.701354071699
"2111",269.687996927243
"2112",269.674653170599
"2113",269.661322803142
"2114",269.648005826229
"2115",269.634702241189
"2116",269.621412049326
"2117",269.60813525226
"2118",269.594871852292
"2119",269.581621852078
"2120",269.568385254301
"2121",269.555162061666
"2122",269.541952276902
"2123",269.528755902764
"2124",269.515572942029
"2125",269.502403397497
"2126",269.489247271992
"2127",269.476104568362
"2128",269.462975289478
"2129",269.449859438232
"2130",269.436757017542
"2131",269.423668030348
"2132",269.410592479609
"2133",269.397530368313
"2134",269.384481699464
"2135",269.371446476096
"2136",269.358424701258
"2137",269.345416378023
"2138",269.332421509487
"2139",269.319440098769
"2140",269.306472149007
"2141",269.293517663362
"2142",269.28057664502
"2143",269.267649097179
"2144",269.254735023068
"2145",269.241834425932
"2146",269.228947309039
"2147",269.216073675677
"2148",269.203213529154
"2149",269.190366872802
"2150",269.177533709967
"2151",269.164714044023
"2152",269.151907878359
"2153",269.139115216388
"2154",269.126336061538
"2155",269.113570417262
"2156",269.100818287032
"2157",269.088079674334
"2158",269.075354582681
"2159",269.062643015603
"2160",269.049944976647
"2161",269.037260469381
"2162",269.024589497393
"2163",269.011932064288
"2164",268.99928817369
"2165",268.986657829245
"2166",268.974041034612
"2167",268.961437793471
"2168",268.948848109275
"2169",268.936271984981
"2170",268.923709423294
"2171",268.911160426903
"2172",268.898624998484
"2173",268.886103140702
"2174",268.873594856209
"2175",268.861100147643
"2176",268.84861901763
"2177",268.836151468783
"2178",268.823697503705
"2179",268.811257124981
"2180",268.79883033519
"2181",268.786417136893
"2182",268.774017532642
"2183",268.761631524978
"2184",268.749259116426
"2185",268.736900309502
"2186",268.724555106709
"2187",268.712223510538
"2188",268.699905523467
"2189",268.687601147964
"2190",268.675310386486
"2191",268.663033241475
"2192",268.650769715366
"2193",268.638519810578
"2194",268.62628352952
"2195",268.614060874592
"2196",268.601851848179
"2197",268.589656452658
"2198",268.577474690392
"2199",268.565306563737
"2200",268.553152075033
"2201",268.54101122661
"2202",268.528884020793
"2203",268.516770459887
"2204",268.504670546194
"2205",268.492584282001
"2206",268.480511669584
"2207",268.468452711213
"2208",268.456407409143
"2209",268.444375765619
"2210",268.43235778288
"2211",268.420353463149
"2212",268.408362808641
"2213",268.396385821563
"2214",268.384422504107
"2215",268.372472858463
"2216",268.360536886802
"2217",268.348614591292
"2218",268.336705974087
"2219",268.324811037335
"2220",268.312929783268
"2221",268.301062214322
"2222",268.289208333029
"2223",268.277368141938
"2224",268.265541643602
"2225",268.253728840584
"2226",268.241929735457
"2227",268.230144330801
"2228",268.218372629204
"2229",268.206614633266
"2230",268.194870345593
"2231",268.1831397688
"2232",268.171422905509
"2233",268.159719758354
"2234",268.148030329975
"2235",268.136354623019
"2236",268.124692640144
"2237",268.113044384017
"2238",268.101409857307
"2239",268.0897890627
"2240",268.078182002884
"2241",268.066588680557
"2242",268.055009098422
"2243",268.043443259196
"2244",268.031891165601
"2245",268.020352820364
"2246",268.008828226223
"2247",267.997317385923
"2248",267.985820302218
"2249",267.974336977867
"2250",267.962867415639
"2251",267.951411618309
"2252",267.939969588661
"2253",267.928541329484
"2254",267.917126843578
"2255",267.905726133749
"2256",267.894339202806
"2257",267.882966053575
"2258",267.871606688878
"2259",267.860261111554
"2260",267.848929324441
"2261",267.83761133039
"2262",267.826307132258
"2263",267.815016732906
"2264",267.803740135205
"2265",267.792477342031
"2266",267.781228356268
"2267",267.769993180807
"2268",267.758771818546
"2269",267.747564272388
"2270",267.736370545244
"2271",267.725190640007
"2272",267.71402455953
"2273",267.702872306629
"2274",267.69173388412
"2275",267.680609294809
"2276",267.669498541489
"2277",267.658401626954
"2278",267.647318553984
"2279",267.636249325352
"2280",267.625193943829
"2281",267.61415241217
"2282",267.603124733128
"2283",267.592110909448
"2284",267.581110943867
"2285",267.570124839114
"2286",267.559152597911
"2287",267.548194222972
"2288",267.537249717008
"2289",267.526319082716
"2290",267.515402322791
"2291",267.504499439919
"2292",267.49361043678
"2293",267.482735316046
"2294",267.471874080382
"2295",267.461026732445
"2296",267.450193274888
"2297",267.439373710355
"2298",267.428568041485
"2299",267.417776270908
"2300",267.406998401248
"2301",267.396234435124
"2302",267.385484375146
"2303",267.374748223921
"2304",267.364025984043
"2305",267.353317658106
"2306",267.342623248696
"2307",267.33194275839
"2308",267.32127618976
"2309",267.310623545374
"2310",267.299984827791
"2311",267.289360039563
"2312",267.27874918324
"2313",267.268152261361
"2314",267.257569276464
"2315",267.247000231076
"2316",267.23644512772
"2317",267.225903968914
"2318",267.21537675717
"2319",267.204863494992
"2320",267.194364184882
"2321",267.183878829332
"2322",267.17340743083
"2323",267.162949991793
"2324",267.152506514504
"2325",267.142077001195
"2326",267.131661454111
"2327",267.121259875517
"2328",267.110872267694
"2329",267.100498632936
"2330",267.090138973557
"2331",267.079793291886
"2332",267.069461590268
"2333",267.059143871065
"2334",267.048840136652
"2335",267.038550389423
"2336",267.028274631786
"2337",267.018012866165
"2338",267.007765095001
"2339",266.997531320747
"2340",266.987311545875
"2341",266.977105772869
"2342",266.966914004231
"2343",266.956736242478
"2344",266.946572490138
"2345",266.936422749758
"2346",266.9262870239
"2347",266.916165315137
"2348",266.906057626059
"2349",266.895963959272
"2350",266.885884317394
"2351",266.875818703056
"2352",266.865767118907
"2353",266.855729567609
"2354",266.845706051837
"2355",266.835696574279
"2356",266.825701137639
"2357",266.815719744634
"2358",266.805752397994
"2359",266.795799100464
"2360",266.7858598548
"2361",266.775934663774
"2362",266.76602353017
"2363",266.756126456786
"2364",266.746243446431
"2365",266.73637450193
"2366",266.72651962612
"2367",266.716678821846
"2368",266.706852091974
"2369",266.697039439377
"2370",266.687240866941
"2371",266.677456377566
"2372",266.667685974165
"2373",266.657929659661
"2374",266.648187436968
"2375",266.638459308966
"2376",266.628745278508
"2377",266.619045348432
"2378",266.609359521567
"2379",266.599687800736
"2380",266.590030188745
"2381",266.580386688393
"2382",266.570757302467
"2383",266.561142033746
"2384",266.551540884998
"2385",266.541953858979
"2386",266.532380958436
"2387",266.522822186106
"2388",266.513277544718
"2389",266.503747036987
"2390",266.494230665623
"2391",266.48472843332
"2392",266.47524034277
"2393",266.465766396651
"2394",266.456306597628
"2395",266.446860948367
"2396",266.437429451513
"2397",266.42801210971
"2398",266.418608925587
"2399",266.409219901769
"2400",266.399845040868
"2401",266.390484345487
"2402",266.381137818225
"2403",266.371805461667
"2404",266.36248727839
"2405",266.353183270963
"2406",266.343893441949
"2407",266.334617793897
"2408",266.325356329351
"2409",266.316109050846
"2410",266.30687596091
"2411",266.297657062057
"2412",266.288452356802
"2413",266.279261847644
"2414",266.270085537078
"2415",266.26092342759
"2416",266.251775521656
"2417",266.242641821748
"2418",266.233522330326
"2419",266.224417049848
"2420",266.215325982757
"2421",266.206249131495
"2422",266.197186498493
"2423",266.188138086174
"2424",266.179103896958
"2425",266.170083933253
"2426",266.161078197507
"2427",266.152086692261
"2428",266.143109420102
"2429",266.134146383627
"2430",266.125197585436
"2431",266.116263028135
"2432",266.107342714339
"2433",266.098436646668
"2434",266.089544827746
"2435",266.080667260204
"2436",266.07180394668
"2437",266.062954889816
"2438",266.05412009226
"2439",266.045299556666
"2440",266.036493285694
"2441",266.027701282012
"2442",266.018923548288
"2443",266.010160087199
"2444",266.001410901429
"2445",265.992675993664
"2446",265.983955366597
"2447",265.975249022929
"2448",265.966556965361
"2449",265.957879196604
"2450",265.94921571937
"2451",265.940566536383
"2452",265.931931650365
"2453",265.923311064046
"2454",265.914704780162
"2455",265.906112801453
"2456",265.897535130664
"2457",265.888971770546
"2458",265.880422723853
"2459",265.871887993347
"2460",265.863367581792
"2461",265.854861491958
"2462",265.846369726619
"2463",265.837892288555
"2464",265.82942918055
"2465",265.820980405394
"2466",265.812545965878
"2467",265.804125864802
"2468",265.795720104969
"2469",265.787328689183
"2470",265.778951620258
"2471",265.77058890101
"2472",265.762240534257
"2473",265.753906522826
"2474",265.745586869546
"2475",265.737281577248
"2476",265.728990648772
"2477",265.720714086944
"2478",265.712451894565
"2479",265.704204074418
"2480",265.695970629277
"2481",265.687751561912
"2482",265.679546875087
"2483",265.671356571554
"2484",265.663180654067
"2485",265.655019125366
"2486",265.646871988188
"2487",265.638739245266
"2488",265.630620899325
"2489",265.622516953082
"2490",265.614427409248
"2491",265.606352270533
"2492",265.598291539634
"2493",265.590245219249
"2494",265.582213312067
"2495",265.574195820768
"2496",265.566192748032
"2497",265.558204096528
"2498",265.550229868926
"2499",265.542270067883
"2500",265.534324696055
"2501",265.526393756094
"2502",265.518477250641
"2503",265.510575182338
"2504",265.502687553815
"2505",265.494814367704
"2506",265.486955626626
"2507",265.4791113332
"2508",265.47128149004
"2509",265.463466099752
"2510",265.455665164941
"2511",265.447878688205
"2512",265.440106672137
"2513",265.432349119326
"2514",265.424606032355
"2515",265.416877413806
"2516",265.409163266251
"2517",265.401463592262
"2518",265.393778394403
"2519",265.386107675237
"2520",265.37845143732
"2521",265.370809683204
"2522",265.363182415439
"2523",265.355569636568
"2524",265.347971349132
"2525",265.340387555665
"2526",265.332818258699
"2527",265.325263460765
"2528",265.317723164382
"2529",265.310197372105
"2530",265.302686086542
"2531",265.295189310335
"2532",265.287707046134
"2533",265.280239296594
"2534",265.27278606437
"2535",265.265347352126
"2536",265.25792316253
"2537",265.250513498253
"2538",265.243118361974
"2539",265.235737756373
"2540",265.228371684136
"2541",265.221020147953
"2542",265.213683150523
"2543",265.206360694541
"2544",265.199052782714
"2545",265.191759417749
"2546",265.184480602359
"2547",265.177216339261
"2548",265.169966631179
"2549",265.162731480835
"2550",265.155510890962
"2551",265.148304864292
"2552",265.141113403564
"2553",265.133936511522
"2554",265.12677419091
"2555",265.119626444481
"2556",265.112493274987
"2557",265.10537468519
"2558",265.098270677848
"2559",265.091181255731
"2560",265.084106421608
"2561",265.077046178252
"2562",265.070000528443
"2563",265.062969474961
"2564",265.055953020592
"2565",265.048951168125
"2566",265.041963920354
"2567",265.034991280073
"2568",265.028033250081
"2569",265.021089833185
"2570",265.014161032189
"2571",265.007246849905
"2572",265.000347289147
"2573",264.993462352729
"2574",264.986592043476
"2575",264.979736364208
"2576",264.972895317754
"2577",264.966068906945
"2578",264.959257134613
"2579",264.952460003594
"2580",264.945677516731
"2581",264.938909676789
"2582",264.932156486392
"2583",264.925417948091
"2584",264.918694064451
"2585",264.911984838037
"2586",264.905290271427
"2587",264.898610367206
"2588",264.891945127963
"2589",264.885294556298
"2590",264.878658654815
"2591",264.872037426129
"2592",264.86543087286
"2593",264.858838997632
"2594",264.852261803084
"2595",264.845699291853
"2596",264.839151466589
"2597",264.832618329947
"2598",264.826099884588
"2599",264.81959613318
"2600",264.813107078399
"2601",264.806632722928
"2602",264.800173069451
"2603",264.793728120668
"2604",264.787297879277
"2605",264.780882347987
"2606",264.774481529511
"2607",264.768095426571
"2608",264.76172404189
"2609",264.755367378205
"2610",264.74902543825
"2611",264.742698224775
"2612",264.736385740526
"2613",264.730087988262
"2614",264.723804970746
"2615",264.717536690744
"2616",264.711283151032
"2617",264.70504435439
"2618",264.6988203036
"2619",264.692611001457
"2620",264.686416450756
"2621",264.680236654298
"2622",264.674071614892
"2623",264.667921335349
"2624",264.661785818487
"2625",264.65566506713
"2626",264.649559084105
"2627",264.643467872246
"2628",264.637391434392
"2629",264.631329773385
"2630",264.625282892074
"2631",264.619250793313
"2632",264.613233479957
