"","V1","V2"
"145",-5.76000000000003,4.74380281631841
"146",-5.75000000000003,4.74379978876144
"147",-5.74000000000003,4.7437966374197
"148",-5.73000000000003,4.7437933580382
"149",-5.72000000000003,4.74378994636196
"150",-5.71000000000003,4.74378639813603
"151",-5.70000000000003,4.74378270910541
"152",-5.69000000000003,4.74377887501514
"153",-5.68000000000003,4.74377438506465
"154",-5.67000000000003,4.74376874518669
"155",-5.66000000000003,4.74376197622627
"156",-5.65000000000003,4.74375409902838
"157",-5.64000000000003,4.74374513443803
"158",-5.63000000000003,4.74373510330023
"159",-5.62000000000003,4.74372402645997
"160",-5.61000000000003,4.74371192476227
"161",-5.60000000000003,4.74369881905213
"162",-5.59000000000003,4.74368473017454
"163",-5.58000000000003,4.74366967897453
"164",-5.57000000000003,4.74365368629708
