"","xout_vals","mat_sim_mean","mat_sim_sd"
"1",0,0.590665348489775,0.130273671688043
"2",0.667667490017387,0.590194159776081,0.132420561601259
"3",1.33533498003477,0.590423269908542,0.133802779832699
"4",2.00300247005216,0.590906768773427,0.132912183184862
"5",2.67066996006955,0.592111410595721,0.131781255857668
"6",3.33833745008693,0.592923644310392,0.133137531415862
"7",4.00600494010432,0.594679632489533,0.131621074233617
"8",4.67367243012171,0.59408651519682,0.131394144111564
"9",5.34133992013909,0.594809600858976,0.132196279123271
"10",6.00900741015648,0.596106753159565,0.13096626420597
"11",6.67667490017387,0.596282225132243,0.131561352751404
"12",7.34434239019125,0.597606776264676,0.131343076333467
"13",8.01200988020864,0.598970849931896,0.132186392540642
"14",8.67967737022603,0.599159961105337,0.133514441836353
"15",9.34734486024342,0.599658473781384,0.134159481352479
"16",10.0150123502608,0.601068271887424,0.1329997699178
"17",10.6826798402782,0.602614537561225,0.131779582921687
"18",11.3503473302956,0.604109667335072,0.129949181530284
"19",12.018014820313,0.606210330333014,0.127715229590878
"20",12.6856823103303,0.607856173929866,0.126109626286114
"21",13.3533498003477,0.608347007114818,0.125379637092122
"22",14.0210172903651,0.609297658779147,0.123946689748964
"23",14.6886847803825,0.60925704291955,0.125880363966393
"24",15.3563522703999,0.610187475796752,0.127288071380266
"25",16.0240197604173,0.610985695626324,0.127273329526921
"26",16.6916872504347,0.61175305708645,0.127431694862699
"27",17.3593547404521,0.612741765895185,0.125637060567412
"28",18.0270222304694,0.614051623780833,0.123235794079346
"29",18.6946897204868,0.616044304057809,0.120349412861602
"30",19.3623572105042,0.617586152554433,0.117456237605433
"31",20.0300247005216,0.619341498221802,0.116350929312346
"32",20.697692190539,0.620804853558037,0.114926026210292
"33",21.3653596805564,0.621769908585856,0.114053064470034
"34",22.0330271705738,0.621888879315607,0.114831590187979
"35",22.7006946605912,0.621968139657775,0.116881708909513
"36",23.3683621506085,0.622239162916032,0.118518080471169
"37",24.0360296406259,0.624049816453979,0.118701973025006
"38",24.7036971306433,0.625370441736561,0.119172015826938
"39",25.3713646206607,0.626372890706482,0.118101031386165
"40",26.0390321106781,0.628067054023646,0.117899890439158
"41",26.7066996006955,0.630315290509903,0.11457088158735
"42",27.3743670907129,0.631858870944585,0.112110624641128
"43",28.0420345807302,0.632811248053376,0.108023193087457
"44",28.7097020707476,0.634703434845944,0.104863868807822
"45",29.377369560765,0.636054960330704,0.102953739160485
"46",30.0450370507824,0.636944290537746,0.100978686683328
"47",30.7127045407998,0.637835836619267,0.0991809006166788
"48",31.3803720308172,0.638456658514048,0.0988537280990058
"49",32.0480395208346,0.639198434801307,0.0987634857549323
"50",32.715707010852,0.64011201325164,0.0980633295580368
"51",33.3833745008693,0.640353787343754,0.0979012298728719
"52",34.0510419908867,0.640569266151338,0.0968732204833476
"53",34.7187094809041,0.640669056633032,0.0964054444164351
"54",35.3863769709215,0.640962584935149,0.0958363188131773
"55",36.0540444609389,0.64103191204469,0.0954090190788184
"56",36.7217119509563,0.641588683320991,0.095022571798374
"57",37.3893794409737,0.642598785751059,0.0945534221180714
"58",38.057046930991,0.642973620366975,0.0942519800714785
"59",38.7247144210084,0.642843710670439,0.0943216605681511
"60",39.3923819110258,0.643025734364228,0.0943054728032559
"61",40.0600494010432,0.64318151226344,0.0942027725083418
"62",40.7277168910606,0.643541802245374,0.0941353482495601
"63",41.395384381078,0.643605791410155,0.094573300373101
"64",42.0630518710954,0.643081916239618,0.094895224542959
"65",42.7307193611128,0.643252782819674,0.0951844236176887
"66",43.3983868511301,0.643555853963314,0.0943538831583386
"67",44.0660543411475,0.643366283072486,0.0940245329218708
"68",44.7337218311649,0.643026830348389,0.0938593932497856
"69",45.4013893211823,0.642951814950752,0.0940346641199217
"70",46.0690568111997,0.643146590303661,0.0943273428551938
"71",46.7367243012171,0.64287141856351,0.0947056384230622
"72",47.4043917912345,0.642199885310198,0.0941963110447664
"73",48.0720592812518,0.641740539478801,0.0941983453435501
"74",48.7397267712692,0.641500947459033,0.0945642610104377
"75",49.4073942612866,0.641366559402885,0.095230936158222
"76",50.075061751304,0.641045079087511,0.0953100314717119
"77",50.7427292413214,0.640792905377874,0.0956310252482743
"78",51.4103967313388,0.641114386483641,0.0949814355153276
"79",52.0780642213562,0.640917359138702,0.0946166239463677
"80",52.7457317113736,0.640878720440394,0.093919613199168
"81",53.4133992013909,0.640447995773974,0.0930476291623902
"82",54.0810666914083,0.640418482842103,0.0923515917186706
"83",54.7487341814257,0.640504433385709,0.0923085409358343
"84",55.4164016714431,0.640094544814443,0.0915988705020639
"85",56.0840691614605,0.639543481437092,0.0906660048575525
"86",56.7517366514779,0.639298422854218,0.0897596718912319
"87",57.4194041414953,0.639422428352347,0.0884055382403326
"88",58.0870716315127,0.639255567495081,0.0871250261345971
"89",58.75473912153,0.640151288516012,0.0857656972202741
"90",59.4224066115474,0.639938380322652,0.0851449053184234
"91",60.0900741015648,0.639861924037336,0.0842471093926261
"92",60.7577415915822,0.639348190114897,0.0830143394223791
"93",61.4254090815996,0.639352704083088,0.0821650318897709
"94",62.093076571617,0.639928935983093,0.0809841842113125
"95",62.7607440616344,0.64025559668401,0.0807184643546443
"96",63.4284115516517,0.640464225740988,0.0803806857063668
"97",64.0960790416691,0.64039577053833,0.0800370403032869
"98",64.7637465316865,0.640731189404541,0.0799884523412093
"99",65.4314140217039,0.641062820667924,0.0802789471943184
"100",66.0990815117213,0.640954924256075,0.0801034748723868
"101",66.7667490017387,0.640443045263863,0.0796142354963146
