"","V1","V2"
"603",-1.98000000000013,424413.55844404
"604",-1.97000000000013,424412.812426249
"605",-1.96000000000013,424412.066469595
"606",-1.95000000000013,424411.320573905
"607",-1.94000000000013,424410.574739005
"608",-1.93000000000013,424409.828964723
"609",-1.92000000000013,424409.083250887
"610",-1.91000000000013,424408.337597329
"611",-1.90000000000013,424407.59200388
"612",-1.89000000000013,424406.846470374
"613",-1.88000000000013,424406.100996644
"614",-1.87000000000013,424405.355582527
"615",-1.86000000000013,424404.61022786
"616",-1.85000000000013,424403.864932482
"617",-1.84000000000013,424403.119696232
"618",-1.83000000000013,424402.374518952
"619",-1.82000000000013,424401.629400484
"620",-1.81000000000013,424400.884340672
"621",-1.80000000000013,424400.13933996
"622",-1.79000000000013,424399.39439998
"623",-1.78000000000013,424398.649522935
"624",-1.77000000000013,424397.904710997
"625",-1.76000000000013,424397.159966306
"626",-1.75000000000013,424396.41529097
"627",-1.74000000000013,424395.670687067
"628",-1.73000000000013,424394.926156639
"629",-1.72000000000013,424394.1817017
"630",-1.71000000000013,424393.437324231
"631",-1.70000000000013,424392.69302618
"632",-1.69000000000013,424391.948809463
"633",-1.68000000000013,424391.204675967
"634",-1.67000000000013,424390.460627543
"635",-1.66000000000014,424389.716666013
"636",-1.65000000000014,424388.972793166
"637",-1.64000000000014,424388.22901076
"638",-1.63000000000014,424387.48532052
"639",-1.62000000000014,424386.741724138
"640",-1.61000000000014,424385.998223277
"641",-1.60000000000014,424385.254819567
"642",-1.59000000000014,424384.511514605
"643",-1.58000000000014,424383.768309957
"644",-1.57000000000014,424383.025207157
"645",-1.56000000000014,424382.282207708
"646",-1.55000000000014,424381.53931308
"647",-1.54000000000014,424380.796524711
"648",-1.53000000000014,424380.053844009
"649",-1.52000000000014,424379.311272348
"650",-1.51000000000014,424378.568811073
"651",-1.50000000000014,424377.826461494
"652",-1.49000000000014,424377.084224891
"653",-1.48000000000014,424376.342102513
"654",-1.47000000000014,424375.600095577
"655",-1.46000000000014,424374.858205267
"656",-1.45000000000014,424374.116432737
"657",-1.44000000000014,424373.374779109
"658",-1.43000000000014,424372.633245472
"659",-1.42000000000014,424371.891832887
"660",-1.41000000000014,424371.15054238
"661",-1.40000000000014,424370.409374946
"662",-1.39000000000014,424369.668331552
"663",-1.38000000000014,424368.927413129
"664",-1.37000000000014,424368.186620579
"665",-1.36000000000014,424367.445954773
"666",-1.35000000000014,424366.70541655
"667",-1.34000000000014,424365.965006719
"668",-1.33000000000014,424365.224726055
"669",-1.32000000000014,424364.484575304
"670",-1.31000000000014,424363.744555181
"671",-1.30000000000014,424363.004666369
"672",-1.29000000000014,424362.26490952
"673",-1.28000000000014,424361.525290176
"674",-1.27000000000014,424360.785823548
"675",-1.26000000000014,424360.046529386
"676",-1.25000000000014,424359.307426984
"677",-1.24000000000014,424358.568535184
"678",-1.23000000000014,424357.829872368
"679",-1.22000000000014,424357.091456458
"680",-1.21000000000014,424356.353304916
"681",-1.20000000000014,424355.615434743
"682",-1.19000000000015,424354.877862475
"683",-1.18000000000015,424354.140604185
"684",-1.17000000000015,424353.403675479
"685",-1.16000000000015,424352.6670915
"686",-1.15000000000015,424351.930866926
"687",-1.14000000000015,424351.195015966
"688",-1.13000000000015,424350.459552368
"689",-1.12000000000015,424349.724489411
"690",-1.11000000000015,424348.98983991
"691",-1.10000000000015,424348.255616218
"692",-1.09000000000015,424347.52183022
"693",-1.08000000000015,424346.788493343
"694",-1.07000000000015,424346.055616549
"695",-1.06000000000015,424345.323210341
"696",-1.05000000000015,424344.591284762
"697",-1.04000000000015,424343.859849397
"698",-1.03000000000015,424343.128913376
"699",-1.02000000000015,424342.398485372
"700",-1.01000000000015,424341.668573608
"701",-1.00000000000015,424340.939185854
"702",-0.990000000000149,424340.210329429
"703",-0.98000000000015,424339.482011208
"704",-0.97000000000015,424338.75423762
"705",-0.96000000000015,424338.027014649
"706",-0.95000000000015,424337.300347841
"707",-0.94000000000015,424336.574242302
"708",-0.930000000000151,424335.848702702
"709",-0.920000000000151,424335.123733277
"710",-0.910000000000151,424334.399337834
"711",-0.900000000000151,424333.675519748
"712",-0.890000000000152,424332.952281971
